PartNum,method,part_type,avg_forecasted_monthly_demand
6604595,exponential_smoothing,highly_variable,1.33
6604597,exponential_smoothing,moderate,957.14
6604599,exponential_smoothing,highly_variable,7.12
6604600,exponential_smoothing,highly_variable,69.55
6604601,exponential_smoothing,highly_variable,76.38
6604603,average_fallback,insufficient_history,150.0
6604606,exponential_smoothing,highly_variable,0.36
6604619,average_fallback,insufficient_history,1.0
6604620-01,exponential_smoothing,highly_variable,12.72
6604620-02,average_fallback,insufficient_history,1.0
6604620-03,exponential_smoothing,highly_variable,6.36
6604620-05,exponential_smoothing,highly_variable,0.3
6604620-07,average_fallback,insufficient_history,1.0
6604620-14,exponential_smoothing,highly_variable,0.4
6604620-17,average_fallback,insufficient_history,1.0
6604620-18,exponential_smoothing,highly_variable,0.46
6604620-19,exponential_smoothing,highly_variable,0.24
6604620-26,exponential_smoothing,highly_variable,0.12
6604620-29,average_fallback,insufficient_history,1.0
6604620-45,exponential_smoothing,highly_variable,0.26
6604620-57,average_fallback,insufficient_history,1.0
6604620-62,average_fallback,insufficient_history,1.0
6604620-63,exponential_smoothing,highly_variable,0.56
6604620-64,exponential_smoothing,highly_variable,0.48
6604620-65,average_fallback,insufficient_history,13.0
6604620-66,average_fallback,insufficient_history,1.0
6604620-67,average_fallback,insufficient_history,2.0
6604620-69,exponential_smoothing,highly_variable,0.2
6604620-70,average_fallback,insufficient_history,2.0
6604620-72,average_fallback,insufficient_history,2.0
6604620-73,average_fallback,insufficient_history,1.0
6604620-74,average_fallback,insufficient_history,1.0
6604620-75,average_fallback,insufficient_history,3.0
6604622,average_fallback,insufficient_history,10.0
6604623,average_fallback,insufficient_history,10.0
6604636,exponential_smoothing,highly_variable,75.65
6604637,average_fallback,insufficient_history,1.0
6604642,exponential_smoothing,highly_variable,3.0
6604647,exponential_smoothing,moderate,1.67
6604653,exponential_smoothing,highly_variable,1.0
6604663,exponential_smoothing,highly_variable,6.7
6604664,exponential_smoothing,highly_variable,13.62
6604666,exponential_smoothing,highly_variable,8.25
6604668,exponential_smoothing,highly_variable,0.2
6604671,exponential_smoothing,highly_variable,0.35
6604687,exponential_smoothing,moderate,1.5
6604692,exponential_smoothing,highly_variable,35.03
6604695,exponential_smoothing,highly_variable,5.25
6604696,exponential_smoothing,highly_variable,1.2
6604697,exponential_smoothing,highly_variable,1.0
6604698,exponential_smoothing,highly_variable,1.0
6604699,exponential_smoothing,highly_variable,1.0
6604700,exponential_smoothing,highly_variable,1.0
6604702,average_fallback,insufficient_history,4.0
6604705,average_fallback,insufficient_history,5.0
6604707,exponential_smoothing,highly_variable,8.67
6604708,exponential_smoothing,highly_variable,0.36
6604716,exponential_smoothing,highly_variable,5.38
6604717,exponential_smoothing,highly_variable,0.67
6604718,exponential_smoothing,highly_variable,0.67
6604720,average_fallback,insufficient_history,1.0
6604720-01,average_fallback,insufficient_history,1.0
6604720-02,average_fallback,insufficient_history,1.0
6604721,average_fallback,insufficient_history,1.0
6604721-01,average_fallback,insufficient_history,1.0
6604725,average_fallback,insufficient_history,2.5
6604727,exponential_smoothing,highly_variable,34043.04
6604742,exponential_smoothing,highly_variable,133.81
6604744,exponential_smoothing,highly_variable,6.93
6604749,exponential_smoothing,highly_variable,15.9
6604755,exponential_smoothing,highly_variable,17.86
6604757,exponential_smoothing,highly_variable,0.39
6604759,exponential_smoothing,highly_variable,85.43
6604762,exponential_smoothing,highly_variable,8.57
6604765,exponential_smoothing,highly_variable,2.25
6604774,exponential_smoothing,highly_variable,4.93
6604778,exponential_smoothing,highly_variable,0.69
6604781,exponential_smoothing,highly_variable,0.33
6604783,exponential_smoothing,highly_variable,26.09
6604786,exponential_smoothing,highly_variable,6.55
6604787,exponential_smoothing,highly_variable,5.28
6604798,average_fallback,insufficient_history,9.0
6604799,exponential_smoothing,highly_variable,1.0
6604801,average_fallback,insufficient_history,10.0
6604802,exponential_smoothing,highly_variable,0.4
6604810,average_fallback,insufficient_history,1.0
6604811,average_fallback,insufficient_history,2.0
6604815,exponential_smoothing,moderate,83.57
6604819,exponential_smoothing,highly_variable,8.15
6604826,exponential_smoothing,highly_variable,6.23
6604838,average_fallback,insufficient_history,50.0
6604868,average_fallback,insufficient_history,5.0
6604869,exponential_smoothing,highly_variable,0.45
6604871,exponential_smoothing,moderate,35.71
6604873,exponential_smoothing,highly_variable,24.67
6604877,average_fallback,insufficient_history,2.0
6604882,average_fallback,insufficient_history,1.0
6604886,average_fallback,insufficient_history,1.0
6604887,average_fallback,insufficient_history,2.0
6604888,average_fallback,insufficient_history,10.0
6604889,average_fallback,insufficient_history,10.0
6604890,average_fallback,insufficient_history,1.0
6604891,average_fallback,insufficient_history,1.0
6604892,average_fallback,insufficient_history,3.0
6604893,average_fallback,insufficient_history,2.0
6604894,average_fallback,insufficient_history,2.0
6604898,exponential_smoothing,highly_variable,28.82
6604899,average_fallback,insufficient_history,1.0
6604900,exponential_smoothing,highly_variable,18.27
6604901,average_fallback,insufficient_history,1.0
6604906,exponential_smoothing,highly_variable,1.13
6604907,exponential_smoothing,highly_variable,1.75
6604912,exponential_smoothing,highly_variable,19.93
6604914,exponential_smoothing,highly_variable,17.5
6604915,exponential_smoothing,highly_variable,12.05
6604917,exponential_smoothing,highly_variable,81.95
6604918,average_fallback,insufficient_history,20.0
6604919,average_fallback,insufficient_history,10.0
6604920,average_fallback,insufficient_history,2.0
6604921,average_fallback,insufficient_history,2.0
6604924,exponential_smoothing,highly_variable,25.32
6604925,exponential_smoothing,highly_variable,41.14
6604930,average_fallback,insufficient_history,1.0
6604931,exponential_smoothing,moderate,20.33
6604932,exponential_smoothing,highly_variable,41.59
6604934,average_fallback,insufficient_history,40.0
6604936,exponential_smoothing,highly_variable,46.37
6604947,exponential_smoothing,highly_variable,1.75
6604948,exponential_smoothing,highly_variable,3.37
6604957,average_fallback,insufficient_history,20.0
6604958,average_fallback,insufficient_history,20.0
6604962,average_fallback,insufficient_history,5.0
6604963,average_fallback,insufficient_history,11.5
6604964,exponential_smoothing,highly_variable,12.19
6604972,holt_winters,seasonal,7.7
6604978,average_fallback,insufficient_history,1.0
6604979,exponential_smoothing,highly_variable,9.3
6604984,average_fallback,insufficient_history,10.0
6604986,exponential_smoothing,highly_variable,10.25
6604989,exponential_smoothing,highly_variable,9.61
6604993,average_fallback,insufficient_history,3.0
6605013,exponential_smoothing,highly_variable,5.65
6605014,average_fallback,insufficient_history,4.0
6605023,average_fallback,insufficient_history,1.0
6605026,exponential_smoothing,highly_variable,6.04
6605028,exponential_smoothing,moderate,290.91
6605029,exponential_smoothing,moderate,408.16
6605033,exponential_smoothing,highly_variable,57.11
6605037,exponential_smoothing,highly_variable,8.91
6605038,exponential_smoothing,highly_variable,3.0
6605039,exponential_smoothing,highly_variable,0.88
6605040,exponential_smoothing,highly_variable,1.42
6605047,exponential_smoothing,highly_variable,2.0
6605049,exponential_smoothing,highly_variable,0.19
6605050,exponential_smoothing,highly_variable,2.63
6605051,exponential_smoothing,highly_variable,1.0
6605054,average_fallback,insufficient_history,19.0
6605055,exponential_smoothing,highly_variable,3.75
6605057,average_fallback,insufficient_history,84.0
6605058,average_fallback,insufficient_history,30.0
6605060,average_fallback,insufficient_history,56.0
6605062,average_fallback,insufficient_history,56.0
6605068,exponential_smoothing,highly_variable,0.3
6605074,exponential_smoothing,highly_variable,5.71
6605076,average_fallback,insufficient_history,2.0
6605081,exponential_smoothing,highly_variable,1.14
6605082,exponential_smoothing,highly_variable,1.14
6605083,exponential_smoothing,moderate,70.59
6605084,exponential_smoothing,highly_variable,22.79
6605086,average_fallback,insufficient_history,1.0
6605094,average_fallback,insufficient_history,2.0
6605098,exponential_smoothing,highly_variable,100.0
6605099,exponential_smoothing,highly_variable,1.07
6605100,exponential_smoothing,highly_variable,25.12
6605101,exponential_smoothing,highly_variable,27.86
6605102,average_fallback,insufficient_history,1.0
6605105,average_fallback,insufficient_history,2.0
6605106,average_fallback,insufficient_history,1.0
6605107,average_fallback,insufficient_history,1.0
6605111,exponential_smoothing,highly_variable,8.0
6605114,exponential_smoothing,highly_variable,0.31
6605115,exponential_smoothing,highly_variable,2.0
6605117,exponential_smoothing,highly_variable,0.31
6605120,average_fallback,insufficient_history,5.0
6605123,exponential_smoothing,moderate,66.67
6605124,average_fallback,insufficient_history,1.0
6605125,average_fallback,insufficient_history,60.0
6605132,average_fallback,insufficient_history,10.0
6605133,average_fallback,insufficient_history,2.0
6605136,exponential_smoothing,highly_variable,6.95
6605139,exponential_smoothing,highly_variable,6.12
6605146,average_fallback,insufficient_history,2.0
6605147,average_fallback,insufficient_history,2.0
6605148,average_fallback,insufficient_history,2.0
6605152,average_fallback,insufficient_history,2.0
6605153,exponential_smoothing,highly_variable,1.82
6605156,average_fallback,insufficient_history,10.0
6605157,exponential_smoothing,highly_variable,10.0
6605165,exponential_smoothing,highly_variable,2.52
6605166,average_fallback,insufficient_history,5.0
6605167,exponential_smoothing,highly_variable,5.54
6605169,average_fallback,insufficient_history,10.0
6605170,exponential_smoothing,highly_variable,16.82
6605171,holt_winters,seasonal,8.3
6605172,holt_winters,seasonal,9.67
6605173,exponential_smoothing,highly_variable,4.28
6605177,exponential_smoothing,highly_variable,0.5
6605185,exponential_smoothing,highly_variable,20.83
6605186,exponential_smoothing,highly_variable,7.62
6605188,exponential_smoothing,highly_variable,3.56
6605203,exponential_smoothing,highly_variable,63.33
6605204,exponential_smoothing,highly_variable,106.85
6605221,exponential_smoothing,highly_variable,2.26
6605222,average_fallback,insufficient_history,1.0
6605223,exponential_smoothing,highly_variable,8.57
6605224,holt_winters,seasonal,63.75
6605225,average_fallback,insufficient_history,15.0
6605229,exponential_smoothing,highly_variable,7.05
6605231,exponential_smoothing,highly_variable,32.91
6605233,exponential_smoothing,highly_variable,45.1
6605235,exponential_smoothing,highly_variable,14.76
6605237,exponential_smoothing,highly_variable,32.96
6605239,exponential_smoothing,moderate,34.62
6605249,exponential_smoothing,highly_variable,56.12
6605250,average_fallback,insufficient_history,1.0
6605255,average_fallback,insufficient_history,3.0
6605258,exponential_smoothing,highly_variable,13.62
6605262,exponential_smoothing,highly_variable,67.9
6605263,exponential_smoothing,highly_variable,1.57
6605264,exponential_smoothing,highly_variable,54.54
6605266,exponential_smoothing,highly_variable,14.0
6605267,exponential_smoothing,highly_variable,5.68
6605269,exponential_smoothing,highly_variable,10.0
6605272,exponential_smoothing,highly_variable,12.3
6605277,exponential_smoothing,highly_variable,8.0
6605279,exponential_smoothing,highly_variable,10.12
6605284,average_fallback,insufficient_history,3.0
6605287,exponential_smoothing,highly_variable,4.48
6605289,average_fallback,insufficient_history,100.0
6605290,exponential_smoothing,moderate,38.36
6605291,exponential_smoothing,highly_variable,12.73
6605292,exponential_smoothing,highly_variable,3.5
6605300,exponential_smoothing,highly_variable,1.59
6605306,average_fallback,insufficient_history,2.0
6605308,exponential_smoothing,highly_variable,0.48
6605312,exponential_smoothing,highly_variable,0.45
6605319,exponential_smoothing,highly_variable,2.76
6605320,exponential_smoothing,highly_variable,34.65
6605321,exponential_smoothing,highly_variable,9.56
6605322,exponential_smoothing,moderate,69.58
6605324,exponential_smoothing,moderate,6.43
6605325,average_fallback,insufficient_history,10.0
6605331,exponential_smoothing,highly_variable,5.96
6605333,exponential_smoothing,highly_variable,1.45
6605337,exponential_smoothing,highly_variable,0.93
6605342,exponential_smoothing,highly_variable,5.96
6605343,exponential_smoothing,highly_variable,9.85
6605344,exponential_smoothing,highly_variable,3.99
6605348,average_fallback,insufficient_history,20.0
6605349,exponential_smoothing,highly_variable,1.92
6605351,exponential_smoothing,highly_variable,2.0
6605353,average_fallback,insufficient_history,9.0
6605355,average_fallback,insufficient_history,9.5
6605356,average_fallback,insufficient_history,50.0
6605357,exponential_smoothing,highly_variable,3.28
6605358,exponential_smoothing,highly_variable,1.4
6605360,average_fallback,insufficient_history,5.0
